group,category_name,category_name_full,reference,name,filename,min_wavelength,max_wavelength,filename_no_ext
main,Li,Li (Lithium),Mathewson-298K,"Mathewson and Myers 1971: n,k 0.326–1.77 µm; 298 K",main/Li/Mathewson-298K.yml,0.32627,1.7712,Mathewson-298K
main,Li,Li (Lithium),Mathewson-140K,"Mathewson and Myers 1971: n,k 0.340–1.77 µm; 140 K",main/Li/Mathewson-140K.yml,0.33968,1.7712,Mathewson-140K
main,Li,Li (Lithium),Rasigni,"Rasigni and Rasigni 1977: n,k 0.116–8.27 µm",main/Li/Rasigni.yml,0.1164,8.266,Rasigni
main,Li,Li (Lithium),Inagaki,"Inagaki et al. 1976: n,k 0.326–2.07 µm",main/Li/Inagaki.yml,0.326,2.066,Inagaki
main,Li,Li (Lithium),Callcott,"Callcott and Arakawa 1974: n,k 0.115–0.207 µm",main/Li/Callcott.yml,0.1153,0.2066,Callcott
main,Lu,Lu (Lutetium),Garcia-Cortes,"García-Cortés et al. 2010: n,k 0.0000000827–700500 µm",main/Lu/Garcia-Cortes.yml,8.26561e-08,700475.6352,Garcia-Cortes
main,Mg,Mg (Magnesium),Hagemann,"Hagemann et al. 1974: n,k 0.0000248–24.8 µm",main/Mg/Hagemann.yml,2.48e-05,24.8,Hagemann
main,Mg,Mg (Magnesium),Palm,"Palm et al. 2018: n,k 0.250–1.68 µm",main/Mg/Palm.yml,0.250019531,1.684528687,Palm
main,Mg,Mg (Magnesium),Vidal-Dasilva,"Vidal-Dasilva et al. 2010: n,k 0.000954–0.0496 µm",main/Mg/Vidal-Dasilva.yml,0.000953725,0.049593675,Vidal-Dasilva
main,Mn,Mn (Manganese),Johnson,"Johnson and Christy 1974: n,k 0.188–1.937 µm",main/Mn/Johnson.yml,0.188,1.937,Johnson
main,Mn,Mn (Manganese),Querry,"Querry 1987: n,k 0.220–55.6 µm",main/Mn/Querry.yml,0.22,55.5556,Querry
main,CaMoO4,CaMoO<sub>4</sub> (Calcium molybdate),Bond-o,Bond 1965: n(o) 0.45–3.8 µm,main/CaMoO4/Bond-o.yml,0.45,3.8,Bond-o
main,CaMoO4,CaMoO<sub>4</sub> (Calcium molybdate),Bond-e,Bond 1965: n(e) 0.45–3.8 µm,main/CaMoO4/Bond-e.yml,0.45,3.8,Bond-e
main,PbMoO4,PbMoO<sub>4</sub> (Lead Molybdate),Malitson-o,Malitson 1978: n(o) 0.44–1.08 µm,main/PbMoO4/Malitson-o.yml,0.44,1.08,Malitson-o
main,PbMoO4,PbMoO<sub>4</sub> (Lead Molybdate),Malitson-e,Malitson 1978: n(e) 0.44–1.08 µm,main/PbMoO4/Malitson-e.yml,0.44,1.08,Malitson-e
main,SrMoO4,SrMoO<sub>4</sub> (Strontium molybdate),Bond-o,Bond 1965: n(o) 0.45–2.4 µm,main/SrMoO4/Bond-o.yml,0.45,2.4,Bond-o
main,SrMoO4,SrMoO<sub>4</sub> (Strontium molybdate),Bond-e,Bond 1965: n(e) 0.45–2.4 µm,main/SrMoO4/Bond-e.yml,0.45,2.4,Bond-e
main,N2,N<sub>2</sub> (Nitrogen),Peck-0C,Peck and Khanna 1966: n 0.47–2.06 µm; 0 °C,main/N2/Peck-0C.yml,0.4679,2.0587,Peck-0C
main,N2,N<sub>2</sub> (Nitrogen),Peck-15C,Peck and Khanna 1966: n 0.47–2.06 µm; 15 °C,main/N2/Peck-15C.yml,0.4679,2.0587,Peck-15C
main,N2,N<sub>2</sub> (Nitrogen),Borzsonyi,Börzsönyi et al. 2008: n 0.4–1.0 µm; 0 °C,main/N2/Borzsonyi.yml,0.4,1.0,Borzsonyi
main,N2,N<sub>2</sub> (Nitrogen),Griesmann,Griesmann and Burnett 1999: n 0.145–0.270 µm; 0 °C,main/N2/Griesmann.yml,0.145,0.27,Griesmann
main,TiN,TiN (Titanium nitride),Pfluger,"Pflüger et al. 1984: n,k 0.031–2.48 µm",main/TiN/Pfluger.yml,0.03107,2.4797,Pfluger
main,TiN,TiN (Titanium nitride),Beliaev,"Beliaev et al. 2023: n,k 0.211-20.0 µm",main/TiN/Beliaev.yml,0.2114,20.0,Beliaev
main,TiN,TiN (Titanium nitride),Schnabel,"Schnabel et al. 2018: n,k 0.292–0.809 µm",main/TiN/Schnabel.yml,0.2916,0.8091,Schnabel
main,TiN,TiN (Titanium nitride),Shkondin,"Shkondin et al. 2017: n,k 0.211–1.69 µm",main/TiN/Shkondin.yml,0.21073,1.68888,Shkondin
main,TiN,TiN (Titanium nitride),Shkondin-700,"Shkondin et al. 2017: Annealed at 700 °C; n,k 0.211–1.69 µm",main/TiN/Shkondin-700.yml,0.21073,1.68888,Shkondin-700
main,TiN,TiN (Titanium nitride),Shkondin-800,"Shkondin et al. 2017: Annealed at 800 °C; n,k 0.211–1.69 µm",main/TiN/Shkondin-800.yml,0.21073,1.68888,Shkondin-800
main,TiN,TiN (Titanium nitride),Shkondin-900,"Shkondin et al. 2017: Annealed at 900 °C; n,k 0.211–1.69 µm",main/TiN/Shkondin-900.yml,0.21073,1.68888,Shkondin-900
main,VN,VN (Vanadium nitride),Pfluger,"Pflüger et al. 1984: n,k 0.031–2.48 µm",main/VN/Pfluger.yml,0.03107,2.4797,Pfluger
main,Nb,Nb (Niobium),Windt,"Windt et al. 1988: n,k 0.0024–0.122 µm",main/Nb/Windt.yml,0.00236,0.12157,Windt
main,Nb,Nb (Niobium),Weaver,"Weaver et al. 1973: n,k 0.0258–0.862 µm",main/Nb/Weaver.yml,0.02583,0.8621,Weaver
main,Nb,Nb (Niobium),Golovashkin-293K,"Golovashkin et al. 1969: n,k 0.40–10 µm; 293 K",main/Nb/Golovashkin-293K.yml,0.4,10.0,Golovashkin-293K
main,Nb,Nb (Niobium),Golovashkin-78K,"Golovashkin et al. 1969: n,k 0.40–9.2 µm; 78 K",main/Nb/Golovashkin-78K.yml,0.4,9.2,Golovashkin-78K
main,Nb,Nb (Niobium),Golovashkin-4.2K,"Golovashkin et al. 1969: n,k 0.40–9.2 µm; 4.2 K",main/Nb/Golovashkin-4.2K.yml,0.4,9.2,Golovashkin-4.2K
main,KNbO3,KNbO<sub>3</sub> (Potassium niobate),Umemura-α,Umemura et al. 1999: n(α) 0.40–5.3 µm,main/KNbO3/Umemura-alpha.yml,0.4,5.3,Umemura-alpha
main,KNbO3,KNbO<sub>3</sub> (Potassium niobate),Umemura-β,Umemura et al. 1999: n(β) 0.40–5.3 µm,main/KNbO3/Umemura-beta.yml,0.4,5.3,Umemura-beta
main,KNbO3,KNbO<sub>3</sub> (Potassium niobate),Umemura-γ,Umemura et al. 1999: n(γ) 0.40–5.3 µm,main/KNbO3/Umemura-gamma.yml,0.4,5.3,Umemura-gamma
main,LiNbO3,LiNbO<sub>3</sub> (Lithium niobate),Zelmon-o,Zelmon et al. 1997: n(o) 0.4–5.0 µm,main/LiNbO3/Zelmon-o.yml,0.4,5.0,Zelmon-o
main,LiNbO3,LiNbO<sub>3</sub> (Lithium niobate),Zelmon-e,Zelmon et al. 1997: n(e) 0.4–5.0 µm,main/LiNbO3/Zelmon-e.yml,0.4,5.0,Zelmon-e
main,Ne,Ne (Neon),Bideau-Mehu,Bideau-Mehu et al. 1981: n 0.140–0.546 µm,main/Ne/Bideau-Mehu.yml,0.1404,0.5462,Bideau-Mehu
main,Ne,Ne (Neon),Borzsonyi,Börzsönyi et al. 2008: n 0.4–1.0 µm,main/Ne/Borzsonyi.yml,0.4,1.0,Borzsonyi
main,Ne,Ne (Neon),Cuthbertson,Cuthbertson and Cuthbertson 1936: n 0.289–0.546 µm,main/Ne/Cuthbertson.yml,0.2894,0.5462,Cuthbertson
main,O2,O<sub>2</sub> (Oxygen),Smith,Smith et al. 1976: n 0.168–0.289 µm,main/O2/Smith.yml,0.1843,0.28824,Smith
main,O2,O<sub>2</sub> (Oxygen),Zhang,Zhang et al. 2008: n 0.4–1.8 µm; 20 °C,main/O2/Zhang.yml,0.4,1.8,Zhang
main,BeO,BeO (Beryllium monoxide),Edwards-o,Edwards and White 1991: n(o) 0.44–7.0 µm,main/BeO/Edwards-o.yml,0.44,7.0,Edwards-o
main,BeO,BeO (Beryllium monoxide),Edwards-e,Edwards and White 1991: n(e) 0.44–7.0 µm,main/BeO/Edwards-e.yml,0.44,7.0,Edwards-e
main,CO,CO (Carbon monoxide),Smith,Smith et al. 1976: n 0.168–0.289 µm,main/CO1/Smith.yml,0.1672,0.2894,Smith
main,CO2,CO<sub>2</sub> (Carbon dioxide),Bideau-Mehu,Bideau-Mehu et al. 1973: n 0.181–1.69 µm,main/CO2/Bideau-Mehu.yml,0.1807,1.6945,Bideau-Mehu
main,CO2,CO<sub>2</sub> (Carbon dioxide),Old,Old et al. 1971: n 0.480–1.82 µm,main/CO2/Old.yml,0.480126,1.817228,Old
main,CuO,CuO (Copper monoxide),Brimhall,"Brimhall et al. 2009: n,k 0.0101–0.0348 µm",main/CuO/Brimhall.yml,0.0101,0.0348,Brimhall
main,Cu2O,Cu<sub>2</sub>O (Copper(I) oxide),Querry,"Querry 1985: n,k 2.5–55.6 µm",main/Cu2O/Querry.yml,2.5,55.5556,Querry
main,Dy2O3,Dy<sub>2</sub>O<sub>3</sub> (Dysprosium sesquioxide),Medenbach,Medenbach et al. 2001: n 0.435–0.644 µm,main/Dy2O3/Medenbach.yml,0.435,0.644,Medenbach
main,Fe2O3,"Fe<sub>2</sub>O<sub>3</sub> (Iron sesquioxide, Hematite)",Querry-o,"Querry 1985: α-Fe2O3 (Hematite); n,k(o) 0.21–55.6 µm",main/Fe2O3/Querry-o.yml,0.21,90.9091,Querry-o
main,Fe2O3,"Fe<sub>2</sub>O<sub>3</sub> (Iron sesquioxide, Hematite)",Querry-e,"Querry 1985: α-Fe2O3 (Hematite); n,k(e) 0.21–55.6 µm",main/Fe2O3/Querry-e.yml,0.21,55.5556,Querry-e
main,Fe3O4,"Fe<sub>3</sub>O<sub>4</sub> (Iron(II,III) oxide, Magnetite)",Querry,"Querry 1985: n,k 0.21–55.6 µm",main/Fe3O4/Querry.yml,0.21,55.5556,Querry
main,GeO2,"GeO<sub>2</sub> (Germanium dioxide, Germania)",Fleming,Fleming 1984: Fused germania; n 0.36–4.3 µm,main/GeO2/Fleming.yml,0.36,4.3,Fleming
main,GeO2,"GeO<sub>2</sub> (Germanium dioxide, Germania)",Nunley,"Nunley et al, 2016: n,k 0.188–2.48 µm",main/GeO2/Nunley.yml,0.1879,2.48,Nunley
main,Lu2O3,Lu<sub>2</sub>O<sub>3</sub> (Lutetium sesquioxide),Medenbach,Medenbach et al. 2001: n 0.435–0.644 µm,main/Lu2O3/Medenbach.yml,0.435,0.644,Medenbach
main,Lu2O3,Lu<sub>2</sub>O<sub>3</sub> (Lutetium sesquioxide),Yao,"Yao et al. 2022: n 0.210–1.69 µm, k 0.210–0.224 µm",main/Lu2O3/Yao.yml,0.21,1.69,Yao
main,Lu2O3,Lu<sub>2</sub>O<sub>3</sub> (Lutetium sesquioxide),Kaminskii,Kaminskii et al. 2008: n 0.365–2.325 µm,main/Lu2O3/Kaminskii.yml,0.365,2.325,Kaminskii
main,MgO,MgO (Magnesium monoxide),Stephens,Stephens and Malitson 1952: n 0.36–5.4 µm,main/MgO/Stephens.yml,0.36,5.4,Stephens
main,MgO,MgO (Magnesium monoxide),Stephens-vis,Stephens and Malitson 1952: n 0.405–0.768 µm,main/MgO/Stephens-vis.yml,0.4047,0.7679,Stephens-vis
main,Nb2O5,Nb<sub>2</sub>O<sub>5</sub> (Niobium pentoxide),Lemarchand,"Lemarchand 2013: Thin film; n,k 0.25–2.5 µm",main/Nb2O5/Lemarchand.yml,0.25,2.5,Lemarchand
main,Nb2O5,Nb<sub>2</sub>O<sub>5</sub> (Niobium pentoxide),Horcholle-400,"Horcholle et al. 2022: Thin film annealed at 400 °C; n,k 0.207–0.827 µm",main/Nb2O5/Horcholle-400.yml,0.20664,0.82656,Horcholle-400
main,Nb2O5,Nb<sub>2</sub>O<sub>5</sub> (Niobium pentoxide),Horcholle-800,"Horcholle et al. 2022: Thin film annealed at 800 °C; n,k 0.207–0.827 µm",main/Nb2O5/Horcholle-800.yml,0.20664,0.82656,Horcholle-800
main,Sc2O3,Sc<sub>2</sub>O<sub>3</sub> (Scandium sesquioxide),Medenbach,Medenbach et al. 2001: n 0.435–0.644 µm,main/Sc2O3/Medenbach.yml,0.435,0.644,Medenbach
main,Sc2O3,Sc<sub>2</sub>O<sub>3</sub> (Scandium sesquioxide),Belosludtsev,"Belosludtsev et al. 2018: n,k 0.270–1.200 µm",main/Sc2O3/Belosludtsev.yml,0.23,1.2,Belosludtsev
main,Sc2O3,Sc<sub>2</sub>O<sub>3</sub> (Scandium sesquioxide),Arndt,Arndt et al. 1984: n 0.40–0.75 µm,main/Sc2O3/Arndt.yml,0.4,0.75,Arndt
main,ScAlMgO4,"ScAlMgO<sub>4</sub> (Magnesium aluminate scandium oxide, SAM, SCAM)",Stefaniuk-o,"Stefaniuk et al. 2023: n,k(o) 0.193–1.690 µm",main/ScAlMgO4/Stefaniuk-o.yml,0.193,1.69,Stefaniuk-o
main,ScAlMgO4,"ScAlMgO<sub>4</sub> (Magnesium aluminate scandium oxide, SAM, SCAM)",Stefaniuk-e,"Stefaniuk et al. 2023: n,k(e) 0.193–1.690 µm",main/ScAlMgO4/Stefaniuk-e.yml,0.193,1.69,Stefaniuk-e
main,SiO,SiO (Silicon monoxide),Fernandez-Perea,"Fernandez-Perea et al. 2009: n,k 0.00155–0.177 µm",main/SiO/Fernandez-Perea.yml,0.001548,0.177120268,Fernandez-Perea
main,SiO,SiO (Silicon monoxide),Hass,"Hass and Salzberg 1954: n,k 0.24–14.0 µm",main/SiO/Hass.yml,0.24,14.0,Hass
main,Ta2O5,Ta<sub>2</sub>O<sub>5</sub> (Tantalum pentoxide),Bright-amorphous,"Bright et al. 2013: Amorphous film; n,k 0.5–1000 µm",main/Ta2O5/Bright-amorphous.yml,0.5,1000.0,Bright-amorphous
main,Ta2O5,Ta<sub>2</sub>O<sub>5</sub> (Tantalum pentoxide),Bright-nanocrystalline,"Bright et al. 2013: Nanocrystalline film; n,k 0.5–1000 µm",main/Ta2O5/Bright-nanocrystalline.yml,0.5,1000.0,Bright-nanocrystalline
main,Ta2O5,Ta<sub>2</sub>O<sub>5</sub> (Tantalum pentoxide),Rodriguez-de_Marcos,"Rodríguez-de Marcos et al. 2016: n,k 0.03–1.5 µm",main/Ta2O5/Rodriguez-de Marcos.yml,0.0294938,1.51429,Rodriguez-de Marcos
main,Ta2O5,Ta<sub>2</sub>O<sub>5</sub> (Tantalum pentoxide),Gao,"Gao et al. 2012: n,k 0.35–1.8 µm",main/Ta2O5/Gao.yml,0.35,1.8,Gao
main,TeO2,TeO<sub>2</sub> (Tellurium dioxide),Uchida-o,Uchida 1971: α-TeO<sub>2</sub>; n(o) 0.4–1.0 µm,main/TeO2/Uchida-o.yml,0.4,1.0,Uchida-o
main,TeO2,TeO<sub>2</sub> (Tellurium dioxide),Uchida-e,Uchida 1971: α-TeO<sub>2</sub>; n(e) 0.4–1.0 µm,main/TeO2/Uchida-e.yml,0.4,1.0,Uchida-e
main,VO2,VO2 (Vanadium dioxide),Beaini-25C,"Beaini et al. 2020: n,k 0.5–25 µm; 25 °C",main/VO2/Beaini-25C.yml,0.5,25.0,Beaini-25C
main,VO2,VO2 (Vanadium dioxide),Beaini-100C,"Beaini et al. 2020: n,k 0.5–25 µm; 100 °C",main/VO2/Beaini-100C.yml,0.5,25.0,Beaini-100C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-20C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 20 °C",main/VO2/Oguntoye-20C.yml,0.21,2.5,Oguntoye-20C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-30C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 30 °C",main/VO2/Oguntoye-30C.yml,0.21,2.5,Oguntoye-30C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-40C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 40 °C",main/VO2/Oguntoye-40C.yml,0.21,2.5,Oguntoye-40C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-50C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 50 °C",main/VO2/Oguntoye-50C.yml,0.21,2.5,Oguntoye-50C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-55C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 55 °C",main/VO2/Oguntoye-55C.yml,0.21,2.5,Oguntoye-55C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-60C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 60 °C",main/VO2/Oguntoye-60C.yml,0.21,2.5,Oguntoye-60C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-70C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 70 °C",main/VO2/Oguntoye-70C.yml,0.21,2.5,Oguntoye-70C
main,VO2,VO2 (Vanadium dioxide),Oguntoye-80C,"Oguntoye et al. 2023: n,k 0.21–2.5 µm; 80 °C",main/VO2/Oguntoye-80C.yml,0.21,2.5,Oguntoye-80C
main,WO3,WO3 (Tungsten trioxide),Kulikova,"Kulikova et al. 2020: n,k 0.3–1.0 µm",main/WO3/Kulikova.yml,0.3,1.0,Kulikova
main,Y2O3,Y<sub>2</sub>O<sub>3</sub> (Yttrium sesquioxide),Nigara,Nigara 1968: n 0.25–9.6 µm,main/Y2O3/Nigara.yml,0.25,9.6,Nigara
main,Yb2O3,Yb<sub>2</sub>O<sub>3</sub> (Ytterbium sesquioxide),Medenbach,Medenbach et al. 2001: n 0.435–0.644 µm,main/Yb2O3/Medenbach.yml,0.435,0.644,Medenbach
main,Os,Os (Osmium),Windt,"Windt et al. 1988: n,k 0.0024–0.122 µm",main/Os/Windt.yml,0.00236,0.12157,Windt
main,Os,Os (Osmium),Nemoshkalenko-o,"Nemoshkalenko et al. 1968: n,k(o) 0.24–15 µm",main/Os/Nemoshkalenko-o.yml,0.24,15.0,Nemoshkalenko-o
main,Os,Os (Osmium),Nemoshkalenko-e,"Nemoshkalenko et al. 1968: n,k(e) 0.25–8.0 µm",main/Os/Nemoshkalenko-e.yml,0.25,8.0,Nemoshkalenko-e
main,AlPO4,AlPO<sub>4</sub> (Aluminium phosphate),Bond-o,Bond et al. 1965: n(o) 0.40–2.6 µm,main/AlPO4/Bond-o.yml,0.4,2.6,Bond-o
main,AlPO4,AlPO<sub>4</sub> (Aluminium phosphate),Bond-e,Bond et al. 1965: n(e) 0.40–2.6 µm,main/AlPO4/Bond-e.yml,0.4,2.6,Bond-e
main,BP,BP (Boron phosphide),Wettling,Wettling and Windscheif 1984: n 0.45–0.63 µm,main/BP/Wettling.yml,0.4545,0.6328,Wettling
main,CdGeP2,CdGeP<sub>2</sub> (Cadmium germanium phosphide),Boyd-20-o,Boyd et al. 1972: n(o) 0.8–12.5 µm; 20 °C,main/CdGeP2/Boyd-20-o.yml,0.8,12.5,Boyd-20-o
main,CdGeP2,CdGeP<sub>2</sub> (Cadmium germanium phosphide),Boyd-20-e,Boyd et al. 1972: n(e) 0.8–12.5 µm; 20 °C,main/CdGeP2/Boyd-20-e.yml,0.8,12.5,Boyd-20-e
main,CdGeP2,CdGeP<sub>2</sub> (Cadmium germanium phosphide),Boyd-118-o,Boyd et al. 1972: n(o) 0.8–12.5 µm; 118 °C,main/CdGeP2/Boyd-118-o.yml,0.8,12.5,Boyd-118-o
main,CdGeP2,CdGeP<sub>2</sub> (Cadmium germanium phosphide),Boyd-118-e,Boyd et al. 1972: n(e) 0.8–12.5 µm; 118 °C,main/CdGeP2/Boyd-118-e.yml,0.8,12.5,Boyd-118-e
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Das-o,Das et al. 2003: n(o) 1.32–11 µm,main/ZnGeP2/Das-o.yml,1.32,11.0,Das-o
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Das-e,Das et al. 2003: n(e) 1.32–11 µm,main/ZnGeP2/Das-e.yml,1.32,11.0,Das-e
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Zelmon-o,Zelmon et al. 2001: n(o) 2–9 µm,main/ZnGeP2/Zelmon-o.yml,2.0,9.0,Zelmon-o
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Zelmon-e,Zelmon et al. 2001: n(e) 2–9 µm,main/ZnGeP2/Zelmon-e.yml,2.0,9.0,Zelmon-e
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Boyd-20-o,Boyd et al. 1971: n(o) 0.64–12 µm; 20 °C,main/ZnGeP2/Boyd-20-o.yml,0.64,12.0,Boyd-20-o
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Boyd-20-e,Boyd et al. 1971: n(e) 0.64–12 µm; 20 °C,main/ZnGeP2/Boyd-20-e.yml,0.64,12.0,Boyd-20-e
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Boyd-70-o,Boyd et al. 1971: n(o) 0.64–12 µm; 70 °C,main/ZnGeP2/Boyd-70-o.yml,0.64,12.0,Boyd-70-o
main,ZnGeP2,"ZnGeP<sub>2</sub> (Zinc germanium phosphide, ZGP)",Boyd-70-e,Boyd et al. 1971: n(e) 0.64–12 µm; 70 °C,main/ZnGeP2/Boyd-70-e.yml,0.64,12.0,Boyd-70-e
main,KH2PO4,"KH<sub>2</sub>PO<sub>4</sub> (Potassium dihydrogen phosphate, KDP)",Zernike-o,Zernike et al. 1964: n(o) 0.214–1.53 µm,main/KH2PO4/Zernike-o.yml,0.2138,1.529,Zernike-o
main,KH2PO4,"KH<sub>2</sub>PO<sub>4</sub> (Potassium dihydrogen phosphate, KDP)",Zernike-e,Zernike et al. 1964: n(e) 0.214–1.53 µm,main/KH2PO4/Zernike-e.yml,0.2138,1.529,Zernike-e
main,KTiOPO4,"KTiOPO<sub>4</sub> (Potassium titanyl phosphate, KTP)",Kato-α,Kato and Takaoka 2002: n(α) 0.43–3.54 µm,main/KTiOPO4/Kato-alpha.yml,0.43,3.54,Kato-alpha
main,KTiOPO4,"KTiOPO<sub>4</sub> (Potassium titanyl phosphate, KTP)",Kato-β,Kato and Takaoka 2002: n(β) 0.43–3.54 µm,main/KTiOPO4/Kato-beta.yml,0.43,3.54,Kato-beta
main,KTiOPO4,"KTiOPO<sub>4</sub> (Potassium titanyl phosphate, KTP)",Kato-γ,Kato and Takaoka 2002: n(γ) 0.43–3.54 µm,main/KTiOPO4/Kato-gamma.yml,0.43,3.54,Kato-gamma
main,NH4H2PO4,"NH<sub>4</sub>H<sub>2</sub>PO<sub>4</sub> (Ammonium dihydrogen phosphate, ADP)",Zernike-o,Zernike et al. 1964: n(o) 0.214–1.53 µm,main/NH4H2PO4/Zernike-o.yml,0.2138,1.529,Zernike-o
main,NH4H2PO4,"NH<sub>4</sub>H<sub>2</sub>PO<sub>4</sub> (Ammonium dihydrogen phosphate, ADP)",Zernike-e,Zernike et al. 1964: n(e) 0.214–1.53 µm,main/NH4H2PO4/Zernike-e.yml,0.2138,1.529,Zernike-e
main,RbTiOPO4,"RbTiOPO<sub>4</sub> (Rubidium titanyl phosphate, RTP)",Carvajal-α,Carvajal et al. 2007: n(α) 0.4–1.5 µm,main/RbTiOPO4/Carvajal-alpha.yml,0.4,1.5,Carvajal-alpha
main,RbTiOPO4,"RbTiOPO<sub>4</sub> (Rubidium titanyl phosphate, RTP)",Carvajal-β,Carvajal et al. 2007: n(β) 0.4–1.5 µm,main/RbTiOPO4/Carvajal-beta.yml,0.4,1.5,Carvajal-beta
main,RbTiOPO4,"RbTiOPO<sub>4</sub> (Rubidium titanyl phosphate, RTP)",Carvajal-γ,Carvajal et al. 2007: n(γ) 0.4–1.5 µm,main/RbTiOPO4/Carvajal-gamma.yml,0.4,1.5,Carvajal-gamma
main,Pr,Pr (Praseodymium),Fernandez-Perea,"Fernandez-Perea et al. 2008: n,k 0.000775–0.323 µm",main/Pr/Fernandez-Perea.yml,0.000774901,0.323113894,Fernandez-Perea
main,Rb,Rb (Rubidium),Smith,"Smith 1969: n,k 0.313–2.24 µm",main/Rb/Smith.yml,0.312539,2.237982,Smith
main,Rb,Rb (Rubidium),Monin,"Monin and Boutry 1974: n,k 0.254–0.620 µm; 195 K",main/Rb/Monin.yml,0.265,0.62,Monin
main,Rb,Rb (Rubidium),Yamaguchi,"Yamaguchi and Hanyu 1973: n,k 0.200–0.600 µm",main/Rb/Yamaguchi.yml,0.2,0.6,Yamaguchi
main,Rb,Rb (Rubidium),Whang,"Whang et al. 1972: n,k 0.117–0.380 µm",main/Rb/Whang.yml,0.1165,0.38,Whang
main,Rb,Rb (Rubidium),Ives,"Ives and Briggs 1937: n,k 0.254–0.578 µm",main/Rb/Ives.yml,0.2536,0.578,Ives
main,Re,Re (Rhenium),Windt,"Windt et al. 1988: n,k 0.0024–0.122 µm",main/Re/Windt.yml,0.00236,0.12157,Windt
main,Rh,Rh (Rhodium),Windt,"Windt et al. 1988: n,k 0.0024–0.122 µm",main/Rh/Windt.yml,0.00236,0.12157,Windt
main,Rh,Rh (Rhodium),Arndt,"Arndt et al. 1984: n,k 0.40–0.75 µm",main/Rh/Arndt.yml,0.4,0.75,Arndt
main,Rh,Rh (Rhodium),Weaver,"Weaver et al. 1977: n,k 0.20–12.40 µm",main/Rh/Weaver.yml,0.2,12.4,Weaver
main,Rh,Rh (Rhodium),Coulter-40,"Coulter et al. 1973: Thin film deposited at 40 °C; n,k 0.405–0.612 µm",main/Rh/Coulter-40.yml,0.4047,0.612,Coulter-40
main,Rh,Rh (Rhodium),Coulter-300,"Coulter et al. 1973: Thin film deposited at 300 °C; n,k 0.405–0.612 µm",main/Rh/Coulter-300.yml,0.4047,0.612,Coulter-300
main,Ru,Ru (Ruthenium),Windt,"Windt et al. 1988: n,k 0.0024–0.122 µm",main/Ru/Windt.yml,0.00236,0.12157,Windt
main,Ag3AsS3,Ag<sub>3</sub>AsS<sub>3</sub> (Silver arsenic sulfide),Hulme-o,Hulme et al. 1967: n(o) 0.63–4.6 µm,main/Ag3AsS3/Hulme-o.yml,0.63,4.6,Hulme-o
main,Ag3AsS3,Ag<sub>3</sub>AsS<sub>3</sub> (Silver arsenic sulfide),Hulme-e,Hulme et al. 1967: n(e) 0.59–4.6 µm,main/Ag3AsS3/Hulme-e.yml,0.59,4.6,Hulme-e
main,AgGaS2,"AgGaS<sub>2</sub> (Silver gallium sulfide, AGS)",Takaoka-o,Takaoka and Kato 1999: n(o) 0.58–10.59 µm,main/AgGaS2/Takaoka-o.yml,0.58,10.59,Takaoka-o
main,AgGaS2,"AgGaS<sub>2</sub> (Silver gallium sulfide, AGS)",Takaoka-e,Takaoka and Kato 1999: n(e) 0.58–10.59 µm,main/AgGaS2/Takaoka-e.yml,0.58,10.59,Takaoka-e
main,AgGaS2,"AgGaS<sub>2</sub> (Silver gallium sulfide, AGS)",Kato-o,Kato and Shirahata 1996: n(o) 0.54–12.9 µm,main/AgGaS2/Kato-o.yml,0.54,12.9,Kato-o
main,AgGaS2,"AgGaS<sub>2</sub> (Silver gallium sulfide, AGS)",Kato-e,Kato and Shirahata 1996: n(e) 0.54–12.9 µm,main/AgGaS2/Kato-e.yml,0.54,12.9,Kato-e
main,AgGaS2,"AgGaS<sub>2</sub> (Silver gallium sulfide, AGS)",Boyd-o,Boyd et al. 1971: n(o) 0.49–12 µm,main/AgGaS2/Boyd-o.yml,0.49,12.0,Boyd-o
